MYRF,European,Trans fatty acid levels
CLCA2,European,Crohn's disease-related phenotypes
TENM4,European,Bipolar disorder
LOC107986114 - LOC101929717,European,Psychosis and Alzheimer's disease
TOMM40,European,Gut microbiota (functional units)
LOC105377462,European,Post bronchodilator FEV1/FVC ratio
TMPRSS11B - LOC100422188,African American,Venous thromboembolism adjusted for sickle cell variant rs77121243-T
MFSD2B,European,Reticulocyte count
ADRBK1,European,Mean corpuscular hemoglobin
LEPR,European,Obesity (early onset extreme)
LINC00624,European,Protein quantitative trait loci
FAM178A,European,Lung cancer
LOC107984326 - LOC105376632,European,Response to paliperidone in schizophrenia (positive Marder score)
UCMA - PHYH,European,Self-reported allergy
SLC39A8,"African American, European",Body mass index
RNA5SP471 - LOC105372361,European,Narcolepsy with cataplexy
LOC100505817 - LOC105372190,European,Cerebrospinal P-tau181p levels
PINX1,European,Triglycerides
SIGLEC5,European,Lymphocyte counts
LOC105379327 - SLC25A37,European,Mean corpuscular hemoglobin
FCER1G,European,Allergy
IREB2,European,Pre bronchodilator FEV1
LOC105373786,European,Waist-hip ratio
GABBR2,European,Post-traumatic stress disorder (asjusted for relatedness)
BAZ1A,European,Response to bupropion in depression
KLF12,European,Coenzyme Q10 levels
COQ2,European,Monocyte count
RNY3P9 - LINC00598,European,Select biomarker traits
RPS12P25 - RNU6-667P,Korean,Disease-free survival in breast cancer
LINC01146 - LOC107984699,European,Bipolar disorder
RNA5SP204 - KIF13A,European,Thiopurine S-methyltransferase activity
LOC101928392,European,Response to antipsychotic treatment
LOC105377735 - BOD1,European,Alcohol dependence symptom count
AFF1,East Asian,HDL cholesterol levels
MIR34AHG,European,Monocyte percentage of white cells
IFIH1,European,Type 1 diabetes
"ADAMTS16, LOC101929200",European,"Functional impairment in major depressive disorder, bipolar disorder and schizophrenia"
PALB2,European,Bipolar disorder
MAGI3,European,Cognitive decline rate in late mild cognitive impairment
LOC105369846 - RN7SL734P,European,Non-glioblastoma glioma
C6orf163 - LINC01590,European,Depressive episodes in bipolar disorder
ZBTB42 - LINC00638,East Asian,HDL cholesterol levels
BDNF,European,Obesity
PPM1L,European,Post bronchodilator FEV1/FVC ratio
"MIR646HG, LOC105372698",European,Type 1 diabetes nephropathy
PXMP4,European,Post bronchodilator FEV1/FVC ratio
LOC105378083,European,Sum neutrophil eosinophil counts
LOC105378262 - LOC107986272,European,Response to antipsychotic treatment
BAZ1A,European,High light scatter reticulocyte percentage of red cells
FTO,European,Body mass index
ABCA6,European,LDL cholesterol
ETV6,Han Chinese,Colorectal cancer
"LOC105371026, LRRK1",Latino,Central corneal thickness
DAP,European,Crohn's disease
PTPRJ,European,Height
SPC25 - G6PC2,Amish,Serum lycopene concentrations
CNTN5 - RN7SL222P,European,Red cell distribution width
RCBTB1,European,Sum basophil neutrophil counts
LINC01475 - NKX2-3,Ashkenazi Jewish,Crohn's disease
LOC101927156 - ITGA4,European,Sum neutrophil eosinophil counts
LOC105378521 - LOC105378522,Japanese,Type 2 diabetes
SP110,European,Chronic lymphocytic leukemia
CUX1,Ashkenazi Jewish,Schizophrenia
"CASC8, CASC21",European,Prostate cancer
LOC645434 - LOC105378023,Japanese,Mean corpuscular hemoglobin
CXCR2 - CXCR1,European,Neutrophil percentage of white cells
ERVFRD-3 - CDKN2A-AS1,Korean,Inflammatory bowel disease
SUGP1,European,LDL cholesterol
SMAD7,Hispanic,Colorectal cancer
RPL39P13 - HSP90B3P,European,Vertical cup-disc ratio
PDZK1 - CD160,European,Urate levels in overweight individuals
TOMM40,Finnish,LDL cholesterol
LOC107984241 - KRT19P4,European,Optic cup area
BUD13,European,Triglycerides-Blood Pressure (TG-BP)
SLCO3A1 - LOC107987227,Hutterite,Gut microbiome composition (summer)
KNG1,European,Thrombosis
FAM19A2,Finnish,Macrophage Migration Inhibitory Factor levels
CRISPLD1 - LOC105375905,European,Optic cup area
HDAC9 - LOC105375174,European,Stroke (ischemic)
GPX4,European,Eosinophil counts
LINC00243,European,Bipolar disorder and schizophrenia
"LOC107986115, ZNF80",European,Congenital heart disease (inherited effect)
LOC105369860 - MRPL11P3,European,Pediatric bone mineral density (femoral neck)
RUVBL1,European,Post bronchodilator FEV1/FVC ratio
TNFRSF13B,European,Serum total protein level
HLA-W - MICD,European,Sum eosinophil basophil counts
LOC105372072 - LOC107987257,European,Neuroticism
LOC107985484 - RPL23AP12,European,Ankylosing spondylitis
LOC105377656 - LOC339978,Hispanic,Mean corpuscular hemoglobin
"ASIC2, LOC107985038",European,Coronary heart disease
ZBTB37,European,Life satisfaction
LOC107984609 - LOC105370344,European,Response to citalopram treatment
LOC102723471,Finnish,Macrophage inflammatory protein 1b levels
LOC105369625,East Asian,Colorectal cancer
XPO1 - LOC100422418,European,Sum eosinophil basophil counts
LOC107986482,European,Granulocyte count
LOC100506688 - NKD2,European,Lung cancer in ever smokers
USF2,European,Red cell distribution width
GID4,European,TB-LM or TBLH-BMD (pleiotropy)
KCNH7 - RPL7P61,European,Breast cancer (survival)
CDYL2,European,Breast cancer
PARD6B - BCAS4,Bulgarian,Bipolar disorder
LOC107985191 - WARS2,"African American, Filipino",Waist circumference adjusted for BMI in active individuals
KIAA1804 - RNU4-77P,African American,Venous thromboembolism adjusted for sickle cell variant rs77121243-T
HLA-DOA,Carlantino,White wine liking
HNF1A,"Hispanic, European",Acute insulin response
MYO1F,European,Waist circumference adjusted for body mass index
TP53BP1,European,Lung cancer in ever smokers
IREB2,European,Post bronchodilator FEV1/FVC ratio
TENM3,European,Age at smoking initiation in chronic obstructive pulmonary disease
RHOC,European,Glomerular filtration rate (creatinine)
CCL24,European,Eosinophil counts
PADI6,European,Basal cell carcinoma
LOC105377114,European,Major depressive disorder
SORBS1,European,Migraine - clinic-based
NT5C2,European,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)"
LOC102723649 - LOC442263,European,Inflammatory bowel disease
PROX1,European,Triglycerides
LOC105373125 - LOC392426,European,Androgen levels
BDNF,"African American, European",Body mass index
LOC100288146 - TET2,European,Sum neutrophil eosinophil counts
CABLES1,European,Smoking behavior
"TET2, TET2-AS1",East Asian,Height
GNA15 - S1PR4,European,Monocyte percentage of white cells
ACOXL,European,Neutrophil percentage of white cells
NR1D2 - NPM1P23,European,Intelligence
CHD7,European,Eosinophil counts
RPL6P5 - LOC105373664,European,Common traits (Other)
CPS1,European,Fibrinogen
LOC107985979,European,BMI in non-smokers
GIPR,"African American, European",Body mass index
TUSC3,Puerto Rican,Skin pigmentation
LOC105369568 - LOC101929538,Han Chinese,Systemic lupus erythematosus
PCSK2,African American,Dialysis-related mortality
SH2B3,European,Inflammatory bowel disease
DARS-AS1 - CXCR4,European,Diisocyanate-induced asthma
LINC01033,European,Reticulocyte fraction of red cells
LOC105377462,European,Post bronchodilator FEV1/FVC ratio
FAM13A,European,Post bronchodilator FEV1/FVC ratio
BTD - ANKRD28,European,Mean platelet volume
PKNOX2,European,Alcohol dependence
C7orf72 - IKZF1,European,IgG glycosylation
TNFSF11,European,"Bone mineral density (paediatric, upper limb)"
LINGO2,"African American, European",Body mass index (joint analysis main effects and physical activity interaction)
BNC2 - LOC105375983,European,Facial pigmentation
ICE2P2 - GAPDHP50,African American,Venous thromboembolism adjusted for sickle cell variant rs77121243-T
"TRAV30, TRA","African American, European",Neurocognitive impairment in HIV-1 infection (continuous)
LOC107985494 - MIR6130,European,Colorectal or endometrial cancer
LOC105370076 - LOC100190940,European,Diisocyanate-induced asthma
SLC38A8,European,Non-alcoholic fatty liver disease histology (other)
"PRKCE, LOC102724965",European,Diastolic blood pressure
"APOM, BAG6",European,Squamous cell lung carcinoma
EMID1,European,High light scatter reticulocyte percentage of red cells
KIF13B,European,Metabolite levels (HVA)
INPP5B,European,Pulse pressure
STAT4,European,Crohn's disease
LOC105378083,European,Crohn's disease
CD46,European,Resting heart rate
DSTYK - TMCC2,European,Red cell distribution width
CCNB3P1 - CDH9,"African American, Hispanic",Pelvic organ prolapse (moderate/severe)
RAD51B,European,Plateletcrit
CCDC153,European,Plateletcrit
LINC01046 - LOC105370105,Hispanic,Obesity-related traits
CASC16,European,Breast cancer (estrogen-receptor negative)
"GMDS, LOC107986513",Latin American,Monobrow thickness
CHRNA5,European,Post bronchodilator FEV1/FVC ratio
LOC105375015,European,HIV-1 control
ATP11A,European,Red cell distribution width
MDC1 - TUBB,European,Autism spectrum disorder or schizophrenia
CPED1 - WNT16,European,Bone ultrasound measurement (broadband ultrasound attenuation)
LOC100505817 - LOC105372190,Finnish,Interleukin-4 levels
DAB2IP - LOC107987125,European,Periodontal microbiota
LINC01162 - RN7SL542P,East Asian,Capecitabine sensitivity
TUBB1,European,Platelet count
LOC105375694 - RPL23P9,European,Systolic blood pressure
ACAN,European,Waist circumference adjusted for BMI (adjusted for smoking behaviour)
LOC105376993 - UBE2E1-AS1,European,Post bronchodilator FEV1/FVC ratio
SGCZ,European,Body mass index
SV2A - SF3B4,European,Waist circumference adjusted for BMI (adjusted for smoking behaviour)
SPATA5L1,European,Glomerular filtration rate
IREB2,European,Post bronchodilator FEV1/FVC ratio
RPL12P27 - FRAT1,European,Sum basophil neutrophil counts
LOC105371640 - ZNF648,European,Response to anti-retroviral therapy (ddI/d4T) in HIV-1 infection (Grade 3 peripheral neuropathy)
"LOC101928512, CD247",European,Systemic sclerosis
BDNF,European,Body mass index
SLC2A1,European,Monocyte count
LOC100216346 - RNU6-1213P,European,Self-reported allergy
LOC105377462,European,Post bronchodilator FEV1
LOC107985959 - LOC105373733,European,Parkinson's disease
RPLP0P3,Finnish,Eotaxin levels
IFI16,"European, American",Periodontal disease-related phenotypes
CNOT4 - NUP205,European,Educational attainment (years of education)
HLA-DQB1 - MTCO3P1,European,Hypothyroidism
LOC107985307 - FAM183EP,Japanese,Keloid
MAPRE2,European,Cerebrospinal fluid AB1-42 levels
PIGV - RN7SL165P,European,Triglycerides
USP4 - GPX1,European,Educational attainment
CSMD1,European,Disc degeneration (lumbar)
PLD2,European,Systemic lupus erythematosus
AUH,European,Eosinophil percentage of granulocytes
LOC100216346 - RNU6-1213P,European,Atopic dermatitis
CSMD1,Hispanic,Obesity-related traits
LRRFIP1,Canadian,Adiposity
CELF1,European,Immature fraction of reticulocytes
MTHFR,European,Systolic blood pressure
SALL1 - LOC101928945,European,Weight loss (gastric bypass surgery)
CNNM2,European,Schizophrenia
CD109,European,Blood protein levels
LOC105378531 x MARCKSP1 - CYYR1-AS1,European,Venous thromboembolism (SNP x SNP interaction)
BACH2,European,Celiac disease
OR9Q1,European,Blood protein levels
PNKD,European,Granulocyte count
PBX2,Japanese,Asthma
LOC105375523 - LOC100421642,European,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)"
LOC105373640 - LOC107985821,European,Airway imaging phenotypes
DNAH2,Finnish,Vascular endothelial growth factor levels
"LOC107985032, SLFN14",European,Platelet count
SP140L,European,Nicotine use
LOC105370177 - TNFSF11,European,Bone mineral density
HLA-C - USP8P1,Hispanic,White blood cell count
LOC105369370 - LOC102724265,European,Renal cell carcinoma
NLRP11,European,Multiple sclerosis (severity)
OR10J5 - LOC646430,Finnish,Monocyte chemoattractant protein-1 levels
WTAPP1,European,Post bronchodilator FEV1/FVC ratio in COPD
SHROOM3,European,Hemoglobin concentration
ANP32B,European,Immature fraction of reticulocytes
SHISA6,Ashkenazi Jewish,Schizophrenia
CEACAM5,East Asian,Epstein-Barr virus copy number in lymphoblastoid cell lines
LOC646934,European,Post bronchodilator FEV1
HOXD3,European,IgG glycosylation
APOE - APOC1,European,Lipoprotein-associated phospholipase A2 activity and mass
SNTG1,Japanese,Superior frontal gyrus grey matter volume
PNPLA3,Japanese,Hematological and biochemical traits
DSCAML1,Amish,Lipoprotein (a) - cholesterol levels
ADPGK-AS1 - LOC107984801,European,Body mass index
CHI3L1 - CHIT1,European,Clozapine-induced agranulocytosis
PCAT29 - LOC107984788,European,Chronic lymphocytic leukemia
RPL26P20 - RNU6-1338P,European,Hip circumference adjusted for BMI
RAD50,African American,Venous thromboembolism adjusted for sickle cell variant rs77121243-T
PRR14L,European,Age-related hearing impairment
SH2B1 - ATP2A1,European,Hip circumference
RBPMS,European,Neutrophil count
RNA5SP459 - TCF4,European,Neuroticism
WNT3,European,Post bronchodilator FEV1
KSR2,"African American, Hawaiian",3-hydroxypropylmercapturic acid levels in smokers
"TRAF3IP2, TRAF3IP2-AS1",European,Psoriatic arthritis
LOC105378964 - PELO,European,Reticulocyte fraction of red cells
LOC105377462,European,Post bronchodilator FEV1/FVC ratio in COPD
TBX6,European,Red blood cell count
FHDC1,Hispanic,Obesity-related traits
GLRX5,European,Mean corpuscular volume
FARP1,European,Neuroticism
TACC1,"Hispanic, European",Midgestational circulating levels of PBDEs
CREB5 - TRIL,British,Parental longevity (combined parental age at death)
SEMA6D,European,Post bronchodilator FEV1/FVC ratio
ANKRD29 - RPS10P27,European,Amyotrophic lateral sclerosis (sporadic)
ZKSCAN5,European,Dehydroepiandrosterone sulphate levels
LOC107985450 - NOS1AP,European,QT interval
SNRPBP1 - GNAT3,European,Cognitive decline rate in late mild cognitive impairment
INO80,European,Glomerular filtration rate (creatinine)
B4GALNT3,European,Hip circumference adjusted for BMI
DYNLL1P3 - PAX7,European,Urate levels in lean individuals
SAP30BP,European,Rotator cuff tears
LOC105372355 - LOC105372358,European,Plasma omega-3 polyunsaturated fatty acid level (eicosapentaenoic acid)
BBX,European,Smoking behavior
PCCA,European,Refractive error
SCN10A,European,P wave duration
CCDC91,"African American, Filipino",Waist circumference adjusted for BMI in active individuals
FBLN5 - TRIP11,European,Waist circumference adjusted for body mass index
ARAP1,European,Body mass index
LOC101927609,European,Caffeine consumption
IGF2BP2,Japanese,Type 2 diabetes
NAPRT,European,Attention deficit hyperactivity disorder
CDC37,European,Crohn's disease
LOC105376861 - FUCA1,European,Reticulocyte fraction of red cells
GOSR2,European,Aortic root size
RPL13AP25 - LOC105370213,European,Post bronchodilator FEV1/FVC ratio
CCDC26,European,Mean corpuscular volume
LOC105377462,European,Post bronchodilator FEV1
LOC105376367 - MIR6078,European,Word reading
LOC107986096 - LOC105377152,"Dutch, European",Body mass index
RHEBL1 - DHH,"European, Asian",Bone mineral density
LOC105378797,European,BMI (adjusted for smoking behaviour)
PVT1,European,Follicular lymphoma
TENM3,European,Incident myocardial infarction
LOC105377724 x ARNT2 - RNU6-380P,European,Venous thromboembolism (SNP x SNP interaction)
SLCO1B3,Korean,Bilirubin levels
CASC20 - LOC105372516,European,Body mass index
ULK4,European,Post bronchodilator FEV1/FVC ratio
RPL35P4 - LOC107986733,African,Blood pressure traits (multi-trait analysis)
STX7,European,High light scatter reticulocyte count
LOC105374695 - LINC01021,"African American, Hawaiian",3-hydroxypropylmercapturic acid levels in smokers
WDR66,European,Mean platelet volume
LOC101927598 - GNG2,European,Post bronchodilator FEV1/FVC ratio
LOC100418732 - LOC107984487,"African American, European",Immune response to smallpox vaccine (IL-6)
XYLB,European,Urinary metabolites
LINC00284 - LOC105370183 x THADA,European,Prostate cancer (SNP x SNP interaction)
MAP1A,European,Plateletcrit
PSMC3,European,Serum albumin level
RPL9P19 - GAPDHP68,European,Pulmonary function in asthmatics
PKIB,European,Cognitive decline rate in late mild cognitive impairment
